id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17757114,Ridgemor Villa - Family Room with Balcony,120675688,Ridgemor Villa,,Ward 14,-34.01947,18.74191,Private room,3300,1,0,,,7,320,0,
17757358,Ridgemor Villa - Family Room,120675688,Ridgemor Villa,,Ward 14,-34.01741,18.7434,Private room,2900,1,0,,,7,365,0,
17770013,Luxurious Gem On The Coast,121306936,Reza,,Ward 23,-33.79028,18.48107,Entire home/apt,6000,5,6,2019-01-09,0.12,1,362,0,
17770108,The Design Room,59566747,Luke,,Ward 54,-33.94857,18.38489,Private room,1250,2,63,2020-03-12,1.04,1,0,0,
17772903,Firdale Mews,112985914,Karin,,Ward 54,-33.91681,18.3952,Entire home/apt,1233,6,27,2021-06-30,0.45,1,187,3,
17773556,DU CAP -Designer room on the slopes of Signal Hill,119959979,Desere,,Ward 77,-33.92715,18.40248,Private room,595,2,34,2020-03-16,0.56,4,177,0,
17782024,"Explore the Mountains from a Quiet, Central Garden Apartment",53394882,Cecile &Mark,,Ward 77,-33.92489,18.40557,Entire home/apt,1099,2,141,2022-03-11,2.39,1,82,14,
17782702,Elegance Villa (Heated Pool),111875709,Ryan,,Ward 54,-33.95343,18.37952,Entire home/apt,12643,3,10,2021-12-30,0.25,6,172,1,
17786416,Spacious Contemporary Urban Studio in Rosebank,5816799,Pam,,Ward 57,-33.95383,18.47588,Entire home/apt,661,1,236,2022-03-27,3.92,1,196,37,
17787397,Intaba Studio Tranquil Getaway w/style & character,91626788,Francy,,Ward 84,-34.09924,18.91434,Entire home/apt,1000,2,157,2022-03-11,2.99,1,150,24,
17788830,"Africa Villa, Camps Bay",19675508,Jennifer,,Ward 54,-33.9573,18.38659,Entire home/apt,12500,10,0,,,19,362,0,
17797896,Super Beach Apartment Close to Restaurants & Shops,74084659,Ida,,Ward 74,-34.04646,18.35992,Entire home/apt,1500,3,18,2022-02-28,0.30,1,333,3,
17805819,3 bedroom Victorian House in Prime location,3359168,Olivia & Jaan,,Ward 54,-33.91001,18.39686,Entire home/apt,1750,7,3,2020-09-30,0.06,1,0,0,
17807749,Central Secure Apartment in  Cape Town City,65708586,Hayley,,Ward 115,-33.92139,18.41867,Entire home/apt,650,3,44,2020-03-10,0.78,1,85,0,
17808314,Charming Garden Cottage,121513931,Mariette,,Ward 57,-33.93962,18.47324,Entire home/apt,535,1,46,2022-01-31,0.76,1,320,3,
17833559,Entire Lodge Silver Forest Boutique Lodge,116565912,Penny,,Ward 15,-34.05544,18.86062,Hotel room,45000,1,0,,,9,364,0,
17835154,CENTRAL AND STYLISH APARTMENT WITH VIEWS,30960415,Haylee,,Ward 115,-33.9184,18.41824,Entire home/apt,2000,6,24,2020-03-15,0.41,5,124,0,
17835701,Nicely decorated private room near Lagoon Beach,13846819,Annette,,Ward 55,-33.89135,18.49221,Private room,429,2,16,2022-01-09,0.35,10,342,15,
17838041,"Spacious, Central Apartment",121999558,Fabienne,,Ward 77,-33.92893,18.40858,Entire home/apt,1200,1,4,2019-02-08,0.07,1,331,0,
17839124,Spyglass Hill,6111977,Frankie,,Ward 61,-34.13571,18.33419,Entire home/apt,6200,3,0,,,34,361,0,
17840363,No.12 The Point,6111977,Frankie,,Ward 61,-34.13239,18.33578,Entire home/apt,8700,5,0,,,34,363,0,
17840373,Comfortable Apartment with Views of Cape Town,10101163,Emmanuelle,,Ward 77,-33.93795,18.41838,Entire home/apt,805,30,50,2022-01-22,0.82,3,199,3,
17842687,"Spacious, comfortable apt, best location!",72231271,Ronel,,Ward 15,-34.08586,18.82248,Entire home/apt,1400,2,12,2022-01-02,0.24,2,55,4,
17845841,"Surf, sea, sailing & birding fun on your doorstep",122081915,David,,Ward 64,-34.09956,18.47518,Entire home/apt,380,1,51,2022-03-17,0.85,1,309,8,
17847671,"Central 2 bedroom & parking in Bree str, city bowl",401336,Elze,,Ward 115,-33.92555,18.41324,Entire home/apt,1200,2,26,2020-03-09,0.52,1,86,0,
17851426,"Award Winning Luxury villa with pool, sauna & gym",6632489,Turnkey365,,Ward 54,-33.95808,18.37778,Entire home/apt,21600,4,9,2022-03-12,0.18,33,283,2,
17851685,"Sunny double room 1.5 bath, Bellville Drake's Cape",102218818,Elizabeth,,Ward 21,-33.87391,18.64126,Private room,299,2,97,2022-03-19,1.60,1,353,21,
17851693,DeView - Studio with aircon in Durbanville,122153522,Lynn,,Ward 112,-33.84026,18.65502,Private room,505,1,345,2022-03-23,5.71,1,346,75,
17852458,"Luxury Hout Bay home, 5 or 7 bedroom",48303994,Nicki,,Ward 74,-34.01327,18.38212,Entire home/apt,27456,5,0,,,36,363,0,
17853113,Beautiful Hout Bay cottage with jacuzzi,48303994,Nicki,,Ward 74,-34.01134,18.38251,Entire home/apt,3744,4,4,2022-01-11,0.11,36,331,1,
17857483,Breathtaking blues and views -  3 Cottons Cottages,94728714,Natasha,,Ward 61,-34.18464,18.42399,Entire home/apt,2722,3,13,2022-01-30,0.25,1,237,2,
17859163,Single Room in quaint plumstead home,122216779,Sheryl,,Ward 62,-34.016666,18.463072,Private room,340,7,5,2021-11-29,0.10,1,358,1,
17860839,Cozy loft apartment in Cape Town,27569800,Zanne,,Ward 77,-33.93684,18.41854,Entire home/apt,800,7,8,2019-01-02,0.13,1,8,0,
17861970,2 Bedroom Beachfront apartment Strand 10th Floor,29047749,Chantel,,Ward 83,-34.11071,18.821747,Entire home/apt,1200,2,27,2021-12-20,0.47,16,266,4,
17866830,Spacious Cape Town Apartment  [WiFi & Parking],15876321,Ryan,,Ward 115,-33.93116,18.40994,Entire home/apt,749,3,208,2022-03-08,3.45,1,2,26,
17870347,ValDes - Blouberg,121145677,Mandy,,Ward 23,-33.80821,18.47349,Entire home/apt,843,1,42,2020-02-19,0.69,1,0,0,
17872310,View Lodge Accommodation,122348794,Stewart,,Ward 100,-34.155,18.88018,Private room,1950,2,0,,,1,364,0,
17874753,"Duplex ""NYstyle"" loft with mountain view.",11858790,Emma,,Ward 115,-33.91429,18.41767,Entire home/apt,1400,6,11,2022-02-01,0.21,16,239,1,
17875700,Private single room.WOMEN only.Fast wifi.SuperSafe,60177810,Adele,,Ward 112,-33.82287,18.67715,Private room,205,3,17,2022-03-11,0.47,3,333,10,
17876381,SIMONSTOWN DREAM A LITTLE SELF CATERING APARTMENT,122389301,Pat & Francois,,Ward 61,-34.20475,18.45739,Entire home/apt,1400,1,21,2022-02-04,0.37,1,278,7,
17882678,"Bloubergstrand, Cape Town - On The Beach",44916316,Anton,,Ward 23,-33.79095,18.46074,Entire home/apt,2000,7,0,,,1,55,0,
17886375,Private open plan house with tree filled garden,85235054,Elbie,,Ward 57,-33.94292,18.46876,Entire home/apt,1500,2,12,2020-01-02,0.20,1,86,0,
17894931,"City Centre, very popular location! Free Wifi&park",2349400,Katrin,,Ward 115,-33.9228,18.42222,Entire home/apt,1450,1,69,2022-02-03,1.15,3,342,12,
17896011,Sunbird Lodge Loft Self Catering Unit,5345678,Ken,,Ward 74,-34.0152,18.38666,Entire home/apt,920,3,1,2018-02-13,0.02,1,117,0,
17896059,"Cape Town Gardens, 2 bed Apartment - Art Deco",15386371,Louise,,Ward 115,-33.93331,18.41053,Entire home/apt,526,4,62,2022-02-23,1.19,2,337,10,
17902814,4 bedroom Villa with Majestic ocean views,57888670,Andrea,,Ward 74,-34.046417,18.347464,Entire home/apt,3109,3,14,2022-03-21,0.35,1,323,6,
17911934,Dunvegan Lodge Cottage,122784877,Peter,,Ward 64,-34.12464,18.43343,Entire home/apt,1000,2,2,2019-11-10,0.05,1,20,0,
17912547,Azura Sleep - Rustic Unit,122790011,Christo,,Ward 8,-33.89816,18.70767,Private room,550,2,0,,,2,317,0,
17922957,Luxury Modern Sea View Apartment in Sea Point,45747994,Allan,,Ward 54,-33.91996,18.39384,Entire home/apt,1745,10,31,2022-03-06,0.52,1,90,3,
17923886,Claremont Garden Room Rental,49272640,Elle,,Ward 59,-33.98215,18.45424,Entire home/apt,850,1,0,,,1,86,0,
17928811,Private Apartment with Panoramic Views.,33435986,Alberto & Lee,,Ward 77,-33.92732,18.40065,Entire home/apt,850,4,62,2020-03-28,1.03,1,0,0,
17937307,Stylish & luxurious private room,14266548,Natalie,,Ward 107,-33.80596,18.49607,Private room,550,2,8,2020-02-16,0.16,1,161,0,
17946576,Mountain View self-catering directly on the beach,38650319,Iris,,Ward 23,-33.70758,18.44254,Entire home/apt,957,2,120,2022-03-13,2.31,3,304,34,
17949217,Omega 2. Close to the waterfront-Closer to the sea,106217588,Mike,,Ward 23,-33.80366,18.46796,Entire home/apt,609,2,51,2022-01-31,0.87,3,364,6,
17951377,Cozy Mezzanine Apartment Cape Town CBD,113080605,Michael,,Ward 115,-33.92389,18.42319,Entire home/apt,550,2,18,2022-03-23,0.45,1,59,3,
17953841,Garden Suite @ Meerendal Boutique Hotel,123194123,Michéle,,Ward 105,-33.79789,18.62334,Entire home/apt,1350,1,14,2022-01-06,0.36,1,108,5,
17954283,CONSTANTIA HOUSE AT ITS BEST,11858790,Emma,,Ward 62,-34.02004,18.43601,Entire home/apt,15000,10,0,,,16,272,0,
17961025,Sima Place,123289942,Philia,,Ward 4,-33.85046,18.50786,Entire home/apt,820,1,1,2018-08-11,0.02,1,83,0,
17965053,Explore Culture and Entertainment from a Bright Studio,53419956,Janina,,Ward 115,-33.92609,18.41593,Entire home/apt,643,1,168,2022-03-17,2.79,15,152,34,
17965555,Welgevonden Garden Cottage,123373814,Catherina,,Ward 84,-34.07643,18.86646,Entire home/apt,1100,3,9,2022-02-21,0.23,1,176,5,
17969910,Beach Bungalow Scarborough,50501185,Neil,,Ward 61,-34.19853,18.37505,Entire home/apt,2600,2,24,2022-01-30,0.40,4,69,5,
17970391,The Garden Flat. Your home in Kalk Bay,45658010,Paul,,Ward 64,-34.12426,18.4492,Entire home/apt,850,2,50,2022-03-15,0.83,3,174,14,
17985678,Lynedoch - Panoramic Vistas over Kalk Bay,45658010,Paul,,Ward 64,-34.12582,18.44727,Entire home/apt,3950,2,11,2022-01-05,0.18,3,166,2,
17990669,26 On Beach - magnificent sea views!,43556687,Jeanne,,Ward 74,-34.04656,18.35964,Entire home/apt,2500,3,11,2019-12-20,0.20,1,162,0,
17998585,Beautiful Cabana right on the beach,18180804,Tess,,Ward 107,-33.83197,18.48092,Entire home/apt,2510,5,73,2021-11-27,1.24,1,163,24,
18000574,Beach Retreat,123718154,Tanya,,Ward 23,-33.72586,18.44279,Entire home/apt,1500,3,9,2021-05-04,0.16,1,311,1,
18001455,Newly renovated cheerful waterside apartment.,123723694,Sue,,Ward 64,-34.09257,18.47786,Entire home/apt,990,2,27,2022-03-23,0.48,1,319,10,
18002277,Spectacular brand new contemporary 3 bedroom apt,123732851,Jonathan,,Ward 54,-33.9233,18.38518,Entire home/apt,4391,90,0,,,1,365,0,
18007176,Private room & en-suite in large modern apartment,84879574,Bridget,,Ward 54,-33.91043,18.39644,Private room,420,3,2,2019-12-30,0.05,3,0,0,
18015053,Quirky Apartment Living,106240556,Lynette,,Ward 70,-33.84302,18.61449,Entire home/apt,1500,2,0,,,1,180,0,
18015795,Table Mountain & Beach view home ❤,12408309,Beach House,,Ward 107,-33.82554,18.48377,Entire home/apt,3500,3,2,2019-12-17,0.05,5,179,0,
18020975,Quiet room in garden apartment,30269042,Thomas,,Ward 53,-33.93312,18.50223,Private room,400,2,2,2018-12-12,0.04,3,113,0,
18021646,Quiet garden apartment,30269042,Thomas,,Ward 53,-33.93386,18.50037,Entire home/apt,900,2,30,2020-11-01,0.55,3,113,0,
18021991,Large room in quiet garden apartment,30269042,Thomas,,Ward 53,-33.93256,18.5024,Private room,500,2,3,2018-08-12,0.05,3,113,0,
18028342,Hideaway St James,123064315,Charley,,Ward 64,-34.11619,18.45825,Entire home/apt,475,2,32,2022-03-11,0.58,1,75,4,
18028968,Clearwater Self Catering Apartment,94066567,Rowan,,Ward 100,-34.15715,18.87084,Entire home/apt,1950,1,53,2022-01-14,0.94,1,0,7,
18033020,Best Summer Rates & Great Welcome in quiet home,18937424,Marguerite,,Ward 73,-34.04529,18.45021,Private room,250,1,170,2020-03-19,2.82,2,56,0,
18034538,Penguins View Villa at Boulders,47627872,Heather,,Ward 61,-34.20029,18.45243,Entire home/apt,9500,7,0,,,5,330,0,
18036861,Hout Bay Studio Apartment,124072118,Helen,,Ward 74,-34.0414,18.34772,Entire home/apt,800,2,127,2022-03-21,2.25,1,57,40,
18037706,Golf course - Flatlet,105273138,Beatrix,,Ward 53,-33.94485,18.49908,Entire home/apt,465,2,43,2022-03-05,0.73,2,261,7,
18038032,"Icon Luxury Apartments, Cape Town",3276038,Debra,,Ward 115,-33.91905,18.42301,Entire home/apt,1857,3,3,2022-03-13,0.10,4,330,2,
18045712,Rosemary garden  Gordon's Bay - amazing sea views,122830772,Ona,,Ward 100,-34.16042,18.8756,Entire home/apt,1900,2,2,2019-12-30,0.04,3,341,0,
18052019,Long Beach Apartment -  Surfers Paradise,123563179,Natasha,,Ward 61,-34.13698,18.327,Entire home/apt,751,2,38,2020-01-23,0.70,1,77,0,
18061801,Lucky Bean Lodge,124333837,James,,Ward 64,-34.14257,18.42665,Entire home/apt,970,7,30,2022-02-28,0.53,1,113,3,
18063914,"Feel like home, San Michel, Noordhoek",106864637,Lena,,Ward 69,-34.1025,18.39194,Private room,450,1,1,2017-05-07,0.02,1,56,0,
18064310,12 Apostles Apartment,34914107,Arne,,Ward 54,-33.95495,18.38645,Entire home/apt,4000,5,34,2022-02-24,0.62,1,327,4,
18066024,Village Mews,26672301,Charmaine,,Ward 69,-34.09524,18.37953,Entire home/apt,3000,3,5,2020-01-18,0.09,19,268,0,
18067094,Harbour View on Main,25495882,Leon,,Ward 64,-34.12593,18.44985,Entire home/apt,750,1,138,2022-03-27,2.39,1,319,21,
18068280,Family friendly apartment in leafy Northern Suburb,124366961,Kobus,,Ward 5,-33.87065,18.54329,Entire home/apt,700,4,0,,,1,87,0,
18068444,One Quay at the Majestic,3007248,Florian,,Ward 71,-34.12412,18.44731,Entire home/apt,1514,2,9,2022-03-19,0.15,21,218,6,
18073003,"Gorgeous apt, double bedroom/balcony & sea views",49695894,Myfanwy,,Ward 54,-33.91071,18.39764,Entire home/apt,650,2,18,2022-03-13,0.30,3,1,6,
18086014,Macaw Lodge: Garden Flat,63094540,Gina,,Ward 23,-33.81657,18.47961,Entire home/apt,550,3,28,2021-01-01,0.48,7,29,0,
18087119,Macaw Lodge : Cottage,63094540,Gina,,Ward 23,-33.81594,18.47865,Entire home/apt,700,3,32,2020-02-24,0.55,7,29,0,
18091768,Casa La Robertson,57974043,Neil,,Ward 113,-33.83437,18.49771,Entire home/apt,2250,6,0,,,1,329,0,
18100244,Iconic Architecture on Table Mountain Slopes with Huge Pool,82652504,Babett,,Ward 77,-33.94308,18.4243,Entire home/apt,893,1,42,2021-09-27,0.70,5,0,6,
18102182,Centurion,22750089,Clairanne,,Ward 54,-33.90958,18.39588,Entire home/apt,800,3,1,2018-01-09,0.02,10,160,0,
18103357,SlingerBerry 4,111272446,Graham-Lee,,Ward 63,-34.01507,18.48255,Shared room,500,2,0,,,4,364,0,
18103378,SlingerBerry 1,111272446,Graham-Lee,,Ward 63,-34.01645,18.48195,Private room,500,1,2,2018-12-23,0.04,4,364,0,
18105243,Bayview Boutique Guesthouse,124711892,Christine,,Ward 77,-33.93416,18.40051,Private room,2429,2,17,2019-04-26,0.28,2,0,0,
18128321,Panoramic View Penthouse,51491165,Michael,,Ward 107,-33.82025,18.47808,Entire home/apt,1680,6,6,2021-12-20,0.14,2,156,1,
18132382,Home away from home in Panorama,43165399,Lorraine,,Ward 1,-33.87954,18.57432,Private room,350,1,13,2022-03-03,0.34,1,333,5,
18138500,Strandhouse 'family house' Bloubergstrand,91880554,Stephanie,,Ward 23,-33.80458,18.46939,Entire home/apt,4153,2,30,2022-01-03,0.57,3,321,5,
18139036,"Stunning apartment, sea and mountain views",81797254,Sacha,,Ward 54,-33.95942,18.37594,Entire home/apt,7500,3,11,2021-06-27,0.18,1,27,2,
18145070,"Modern house, minutes away from the beach",118945601,Nicholas,,Ward 4,-33.8544,18.50828,Entire home/apt,2990,2,44,2022-03-21,0.80,1,11,5,
18146713,SlingerBerry 2,111272446,Graham-Lee,,Ward 63,-34.01519,18.48197,Private room,500,1,0,,,4,365,0,
18149065,Beautiful Italian Style Home-2 min walk from beach,123645786,Marley,,Ward 74,-34.00898,18.34387,Entire home/apt,15000,15,0,,,2,177,0,
18151155,Serendipity on Denhume,125157859,Eugenie,,Ward 70,-33.86979,18.63677,Entire home/apt,909,2,12,2021-01-03,0.22,2,87,0,
18162720,White Rabbit Luxary Studio,125279398,Edzard,,Ward 84,-34.0717,18.84885,Private room,679,1,1,2017-10-08,0.02,1,180,0,
18165491,Farmhouse style,125301673,Ohna,,Ward 103,-33.84642,18.68063,Private room,2548,1,0,,,1,180,0,
18165763,Secure & bright in Constantia's heart:Summer Place,61048724,John,,Ward 62,-34.01674,18.43306,Private room,800,3,17,2022-01-08,0.31,1,321,3,
18166413,Magnificent city apartment with exquisite views,16943506,Keith,,Ward 115,-33.92227,18.42514,Entire home/apt,2786,3,99,2022-03-12,1.66,1,350,3,
18168824,Lark 24,1848610,Lucinda,,Ward 113,-33.8324,18.5017,Private room,513,1,9,2019-02-21,0.15,3,0,0,
18169534,"C'est La Vie, Llandudno Beach, Cape Town,",27628514,Shayne,,Ward 74,-34.00933,18.34508,Entire home/apt,2500,3,0,,,2,355,0,
18173491,BEAUTIFUL SEA POINT APARTMENT WITH GARDEN,24108747,Cape Concierge - Nina,,Ward 115,-33.91112,18.39967,Entire home/apt,1500,10,5,2019-10-26,0.13,3,352,0,
18173824,Jacobs Ladder Guest House,125366080,Anthea,,Ward 61,-34.15867,18.42734,Private room,850,1,1,2018-02-16,0.02,1,364,0,
18185083,Bayview Apartment,120566836,Chris,,Ward 100,-34.16923,18.85567,Entire home/apt,2200,2,0,,,1,118,0,
18185174,"Cozy, secure home away from home",121433793,Augusta,,Ward 113,-33.82665,18.49431,Entire home/apt,1000,1,37,2022-02-28,0.64,4,283,5,
18187947,"Leisure Bay Suites - family friendly, on the beach",102945201,Sheena,,Ward 55,-33.89392,18.48167,Entire home/apt,1550,2,11,2022-03-08,0.21,3,247,1,
18194962,Modern apartment in the heart of the city centre,52618746,Gareth,,Ward 115,-33.92131,18.4225,Entire home/apt,1629,2,16,2022-01-31,0.28,1,173,5,
18196358,Amazing Views. Sunny & Stylish. Fast Wifi. Parking,21180869,Jodi,,Ward 54,-33.91113,18.3936,Entire home/apt,1800,3,34,2022-03-06,0.57,7,301,6,
18205833,Huge luxury modern home in a security estate,21599452,Zayin,,Ward 84,-34.12676,18.90965,Entire home/apt,8000,30,0,,,1,358,0,
18205910,Hout Bay Hilltop private bungalow for 4-8 guests.,39943712,Marc,,Ward 74,-34.03326,18.34705,Entire home/apt,3129,2,20,2022-01-08,0.38,1,198,3,
18218538,Sonnekus Guest House - Murex Groundfloor,19387910,Pat,,Ward 64,-34.1201,18.45735,Private room,1150,1,38,2022-03-16,0.63,6,361,13,
18219347,Holiday home with lots of space and close to beach,9169718,Claudia,,Ward 107,-33.81664,18.48306,Entire home/apt,1509,4,10,2022-03-10,0.19,2,171,3,
18225324,"Light, Airy Apartment with Elegant Garden",116484308,Andrew & Jules,,Ward 62,-33.99639,18.4547,Entire home/apt,808,2,191,2022-03-23,3.22,1,350,52,
18234636,Private &Spacious Garden Chalet for Xmas Holidays,108639652,Greg,,Ward 1,-33.88485,18.56605,Entire home/apt,650,2,16,2019-01-03,0.30,1,360,0,
18236560,"Beautiful ""suite"" room in Vredehoek",75424086,Carl,,Ward 77,-33.93982,18.42409,Entire home/apt,329,2,243,2022-03-21,4.08,2,66,23,
18244154,"Cozy room with tandem parking, Goodwood, Cape Town",126058380,Riana,,Ward 27,-33.89734,18.54566,Entire home/apt,287,1,53,2022-03-18,0.92,2,335,6,
18244708,V&A Waterfront Apartment,11854978,Neil,,Ward 115,-33.91005,18.42122,Entire home/apt,6500,2,4,2021-12-31,0.07,1,362,1,
18245128,Ray's Place,125835680,Rayleen,,Ward 107,-33.80707,18.48922,Private room,400,1,66,2020-01-04,1.10,1,66,0,
18246026,Swim (and walk) with the penguins,46535810,Jo-Anne,,Ward 61,-34.19793,18.4481,Private room,400,1,172,2022-03-25,2.86,1,202,19,
18248493,Baylife,17245321,Andrew,,Ward 64,-34.10384,18.47468,Entire home/apt,950,2,53,2022-01-29,0.99,1,85,6,
18262577,The Tree House,126233372,Alison,,Ward 61,-34.19491,18.37663,Entire home/apt,900,1,398,2022-01-09,6.65,1,115,69,
18279737,2-bedroom apartment Somerset West,96962708,Andrea,,Ward 84,-34.09258,18.86692,Entire home/apt,744,3,6,2019-03-24,0.13,2,61,0,
18279821,Byron's Lookout,126395453,Michael,,Ward 61,-34.21084,18.45948,Entire home/apt,900,1,30,2021-11-24,0.52,1,330,1,
18280159,Walk to the Beach from a Cape Dutch Bungalow,16318948,Gagan,,Ward 115,-33.90917,18.40153,Entire home/apt,2542,2,120,2022-03-05,2.04,4,331,10,
18281302,"Beautiful, clean & secure granny flat in Hout Bay",126404121,Maike,,Ward 74,-34.04346,18.36641,Entire home/apt,300,7,8,2020-03-21,0.13,1,207,0,
18290222,Sun-filled contemporary family home,49674033,Mike,,Ward 58,-33.96619,18.48972,Entire home/apt,4500,7,16,2021-12-26,0.31,1,96,1,
18299020,"Immaculate Camps Bay Villa with Private Deck, Jacuzzi and Pool (Villa Grenache)",57218252,Nox,,Ward 54,-33.9643,18.38235,Entire home/apt,14671,4,9,2022-03-22,0.31,100,307,5,
18300468,Exquisite Home in Bantry Bay,125813115,Shelley,,Ward 54,-33.92811,18.37906,Entire home/apt,70000,7,0,,,1,363,0,
18302951,Stylish Home with Beautiful Sea & Mountain Views,4722404,Julia,,Ward 74,-34.04079,18.36383,Entire home/apt,3571,3,3,2019-11-30,0.06,1,177,0,
18305064,Stunning Apartment | Walk to the Waterfront | Wifi,126601985,Propr,,Ward 115,-33.91682,18.42026,Entire home/apt,1362,2,48,2022-02-20,0.80,1,337,4,
18305589,The Odyssey - Studio Apartment,13846050,Antrim Collection,,Ward 115,-33.90801,18.40251,Entire home/apt,1369,1,115,2022-02-20,2.06,10,187,3,
18309734,Serendipity on Denhume - Guest cottage,125157859,Eugenie,,Ward 70,-33.87003,18.63708,Entire home/apt,523,2,28,2022-03-16,0.50,2,86,7,
18319376,Lovely large garden flat - sea views and character,100431,Grant,,Ward 54,-33.92807,18.38439,Private room,500,20,0,,,2,301,0,
18320188,Designer Apartment with easy Access to the City (155 Waterkant),57218252,Nox,,Ward 115,-33.91548,18.41682,Entire home/apt,5768,4,69,2022-03-24,1.18,100,318,31,
18320266,Stylish Apartment in the heart of the De Waterkant (Loader A),57218252,Nox,,Ward 115,-33.91553,18.41538,Entire home/apt,4634,4,74,2022-03-13,1.24,100,319,22,
18320311,Modern Apartment in the heart of the De Waterkant with Rooftop Pool (Loader B),57218252,Nox,,Ward 115,-33.91482,18.41608,Entire home/apt,4403,4,31,2022-02-22,0.53,100,341,12,
18321623,Beautiful room with ensuite. Separate entrance.,17159152,Elizabeth,,Ward 70,-33.87531,18.60198,Private room,425,2,33,2021-12-05,0.55,1,235,6,
18322790,"Cosy lovers nest, just smell and hear the Ocean",126756444,Silvia,,Ward 23,-33.80839,18.47165,Entire home/apt,1000,2,1,2017-05-15,0.02,1,364,0,
18327984,Modern Inner City Living,9693636,Sally,,Ward 115,-33.92327,18.41506,Entire home/apt,1248,2,79,2020-10-05,1.35,21,0,0,
